Country,Year,LE
Romania,1983,69.3
Romania,1984,69.6
Romania,1985,69.0
Romania,1986,69.4
Romania,1987,68.8
Romania,1988,69.0
Romania,1989,69.3
Romania,1990,69.7
Romania,1991,69.9
Romania,1992,69.4
Romania,1993,69.6
Romania,1994,69.6
Romania,1995,69.6
Romania,1996,69.0
Romania,1997,69.4
Romania,1998,70.1
Romania,1999,70.6
Romania,2000,71.3
Romania,2001,71.3
Romania,2002,70.7
Romania,2003,69.8
Romania,2004,69.5
Romania,2005,70.6
Romania,2006,71.5
Romania,2007,72.5
Romania,2008,73.6
Romania,2009,74.0
Romania,2010,74.0
Romania,2011,74.4
Romania,2012,74.4
Romania,2013,75.0
Romania,2014,74.9
Romania,2015,74.8
Romania,2016,75.2
Romania,2017,76.0
Romania,2018,76.2
Romania,2019,76.5
Romania,2020,75.3
Romania,2021,74.2
Saint Barthlemy,1950,54.0
Saint Barthlemy,1951,55.0
Saint Barthlemy,1952,57.9
Saint Barthlemy,1953,57.7
Saint Barthlemy,1954,58.3
Saint Barthlemy,1955,58.8
Saint Barthlemy,1956,58.3
Saint Barthlemy,1957,59.5
Saint Barthlemy,1958,60.0
Saint Barthlemy,1959,59.9
Saint Barthlemy,1960,60.1
Saint Barthlemy,1961,59.7
Saint Barthlemy,1962,60.6
Saint Barthlemy,1963,62.3
Saint Barthlemy,1964,62.3
Saint Barthlemy,1965,60.3
Saint Barthlemy,1966,62.1
Saint Barthlemy,1967,62.8
Saint Barthlemy,1968,62.9
Saint Barthlemy,1969,64.4
Saint Barthlemy,1970,66.0
Saint Barthlemy,1971,66.0
Saint Barthlemy,1972,66.6
Saint Barthlemy,1973,67.2
Saint Barthlemy,1974,67.7
Saint Barthlemy,1975,68.2
Saint Barthlemy,1976,68.7
Saint Barthlemy,1977,69.0
Saint Barthlemy,1978,69.4
Saint Barthlemy,1979,69.9
Saint Barthlemy,1980,70.4
Saint Barthlemy,1981,71.1
Saint Barthlemy,1982,73.0
Saint Barthlemy,1983,72.6
Saint Barthlemy,1984,72.7
Saint Barthlemy,1985,72.5
Saint Barthlemy,1986,73.3
Saint Barthlemy,1987,73.4
Saint Barthlemy,1988,74.0
Saint Barthlemy,1989,74.0
Saint Barthlemy,1990,74.2
Saint Barthlemy,1991,75.7
Saint Barthlemy,1992,75.2
Saint Barthlemy,1993,75.4
Saint Barthlemy,1994,75.6
Saint Barthlemy,1995,75.9
Saint Barthlemy,1996,76.1
Saint Barthlemy,1997,76.3
Saint Barthlemy,1998,76.5
Saint Barthlemy,1999,76.7
Saint Barthlemy,2000,76.9
Saint Barthlemy,2001,77.0
Saint Barthlemy,2002,77.2
Saint Barthlemy,2003,77.4
Saint Barthlemy,2004,77.6
Saint Barthlemy,2005,77.7
Saint Barthlemy,2006,77.9
Saint Barthlemy,2007,78.0
Saint Barthlemy,2008,78.2
Saint Barthlemy,2009,78.4
Saint Barthlemy,2010,78.5
Saint Barthlemy,2011,78.7
Saint Barthlemy,2012,80.0
Saint Barthlemy,2013,79.1
Saint Barthlemy,2014,79.3
Saint Barthlemy,2015,79.5
Saint Barthlemy,2016,79.6
Saint Barthlemy,2017,78.5
Saint Barthlemy,2018,79.9
Saint Barthlemy,2019,80.1
Saint Barthlemy,2020,80.2
Saint Barthlemy,2021,80.4
Saint Helena,1950,66.0
Saint Helena,1951,65.6
Saint Helena,1952,66.5
Saint Helena,1953,66.6
Saint Helena,1954,66.9
Saint Helena,1955,66.9
Saint Helena,1956,67.2
Saint Helena,1957,67.4
Saint Helena,1958,67.5
Saint Helena,1959,67.6
Saint Helena,1960,67.8
Saint Helena,1961,67.7
Saint Helena,1962,67.7
Saint Helena,1963,67.6
Saint Helena,1964,68.2
Saint Helena,1965,68.2
Saint Helena,1966,68.1
Saint Helena,1967,68.6
Saint Helena,1968,68.3
Saint Helena,1969,68.3
Saint Helena,1970,68.4
Saint Helena,1971,68.7
Saint Helena,1972,68.5
Saint Helena,1973,68.7
Saint Helena,1974,68.8
Saint Helena,1975,69.1
Saint Helena,1976,69.1
Saint Helena,1977,69.4
Saint Helena,1978,69.3
Saint Helena,1979,69.4
Saint Helena,1980,69.7
Saint Helena,1981,70.0
Saint Helena,1982,70.1
Saint Helena,1983,70.3
Saint Helena,1984,70.6
Saint Helena,1985,70.5
Saint Helena,1986,70.7
Saint Helena,1987,71.0
Saint Helena,1988,71.1
Saint Helena,1989,71.1
Saint Helena,1990,71.4
Saint Helena,1991,71.6
Saint Helena,1992,72.1
Saint Helena,1993,72.2
Saint Helena,1994,72.6
Saint Helena,1995,73.2
Saint Helena,1996,73.7
Saint Helena,1997,74.3
Saint Helena,1998,75.3
Saint Helena,1999,76.1
Saint Helena,2000,75.8
Saint Helena,2001,76.0
Saint Helena,2002,75.8
Saint Helena,2003,76.4
Saint Helena,2004,77.1
Saint Helena,2005,77.2
Saint Helena,2006,76.8
Saint Helena,2007,75.7
Saint Helena,2008,75.8
Saint Helena,2009,76.1
Saint Helena,2010,76.5
Saint Helena,2011,76.6
Saint Helena,2012,76.2
Saint Helena,2013,76.2
Saint Helena,2014,75.6
Saint Helena,2015,75.2
Saint Helena,2016,75.8
Saint Helena,2017,76.3
Saint Helena,2018,76.4
Saint Helena,2019,76.7
Saint Helena,2020,76.9
Saint Helena,2021,76.8
Saint Martin (French part),1950,63.6
Saint Martin (French part),1951,64.2
Saint Martin (French part),1952,65.9
Saint Martin (French part),1953,65.9
Saint Martin (French part),1954,66.3
Saint Martin (French part),1955,66.7
Saint Martin (French part),1956,66.5
Saint Martin (French part),1957,67.3
Saint Martin (French part),1958,67.6
Saint Martin (French part),1959,67.7
Saint Martin (French part),1960,67.9
Saint Martin (French part),1961,67.7
Saint Martin (French part),1962,68.4
Saint Martin (French part),1963,69.4
Saint Martin (French part),1964,69.5
Saint Martin (French part),1965,68.5
Saint Martin (French part),1966,69.5
Saint Martin (French part),1967,70.0
Saint Martin (French part),1968,70.0
Saint Martin (French part),1969,70.7
Saint Martin (French part),1970,71.6
Saint Martin (French part),1971,71.5
Saint Martin (French part),1972,71.6
Saint Martin (French part),1973,71.8
Saint Martin (French part),1974,72.0
Saint Martin (French part),1975,72.1
Saint Martin (French part),1976,72.2
Saint Martin (French part),1977,72.2
Saint Martin (French part),1978,72.3
Saint Martin (French part),1979,72.4
Saint Martin (French part),1980,72.5
Saint Martin (French part),1981,72.7
Saint Martin (French part),1982,73.0
Saint Martin (French part),1983,72.6
Saint Martin (French part),1984,72.8
Saint Martin (French part),1985,72.6
Saint Martin (French part),1986,73.4
Saint Martin (French part),1987,73.6
Saint Martin (French part),1988,74.2
Saint Martin (French part),1989,74.2
Saint Martin (French part),1990,74.5
Saint Martin (French part),1991,75.9
Saint Martin (French part),1992,75.3
Saint Martin (French part),1993,75.5
Saint Martin (French part),1994,75.7
Saint Martin (French part),1995,75.8
Saint Martin (French part),1996,76.0
Saint Martin (French part),1997,76.2
Saint Martin (French part),1998,76.3
Saint Martin (French part),1999,76.5
Saint Martin (French part),2000,76.7
Saint Martin (French part),2001,76.8
Saint Martin (French part),2002,77.0
Saint Martin (French part),2003,77.2
Saint Martin (French part),2004,77.4
Saint Martin (French part),2005,77.6
Saint Martin (French part),2006,77.7
Saint Martin (French part),2007,77.9
Saint Martin (French part),2008,78.1
Saint Martin (French part),2009,78.2
Saint Martin (French part),2010,78.4
Saint Martin (French part),2011,78.8
Saint Martin (French part),2012,79.0
Saint Martin (French part),2013,78.9
Saint Martin (French part),2014,80.0
Saint Martin (French part),2015,79.3
Saint Martin (French part),2016,79.5
Saint Martin (French part),2017,78.6
Saint Martin (French part),2018,80.6
Saint Martin (French part),2019,80.0
Saint Martin (French part),2020,80.1
Saint Martin (French part),2021,80.4
Saint Pierre and Miquelon,1950,59.3
Saint Pierre and Miquelon,1951,59.5
Saint Pierre and Miquelon,1952,59.9
Saint Pierre and Miquelon,1953,60.6
Saint Pierre and Miquelon,1954,61.1
Saint Pierre and Miquelon,1955,61.3
Saint Pierre and Miquelon,1956,61.7
Saint Pierre and Miquelon,1957,61.9
Saint Pierre and Miquelon,1958,62.3
Saint Pierre and Miquelon,1959,62.3
Saint Pierre and Miquelon,1960,62.3
Saint Pierre and Miquelon,1961,62.4
Saint Pierre and Miquelon,1962,63.2
Saint Pierre and Miquelon,1963,63.9
Saint Pierre and Miquelon,1964,63.6
Saint Pierre and Miquelon,1965,63.5
Saint Pierre and Miquelon,1966,63.8
Saint Pierre and Miquelon,1967,64.4
Saint Pierre and Miquelon,1968,64.9
Saint Pierre and Miquelon,1969,65.4
Saint Pierre and Miquelon,1970,65.9
Saint Pierre and Miquelon,1971,66.7
Saint Pierre and Miquelon,1972,67.4
Saint Pierre and Miquelon,1973,68.2
Saint Pierre and Miquelon,1974,69.3
Saint Pierre and Miquelon,1975,70.3
Saint Pierre and Miquelon,1976,71.1
Saint Pierre and Miquelon,1977,70.8
Saint Pierre and Miquelon,1978,71.0
Saint Pierre and Miquelon,1979,70.0
Saint Pierre and Miquelon,1980,69.5
Saint Pierre and Miquelon,1981,69.9
Saint Pierre and Miquelon,1982,71.6
Saint Pierre and Miquelon,1983,71.2
Saint Pierre and Miquelon,1984,70.9
Saint Pierre and Miquelon,1985,72.2
Saint Pierre and Miquelon,1986,72.3
Saint Pierre and Miquelon,1987,72.5
Saint Pierre and Miquelon,1988,72.7
Saint Pierre and Miquelon,1989,72.8
Saint Pierre and Miquelon,1990,73.5
Saint Pierre and Miquelon,1991,73.0
Saint Pierre and Miquelon,1992,73.9
Saint Pierre and Miquelon,1993,73.8
Saint Pierre and Miquelon,1994,73.4
Saint Pierre and Miquelon,1995,73.4
Saint Pierre and Miquelon,1996,74.5
Saint Pierre and Miquelon,1997,74.6
Saint Pierre and Miquelon,1998,74.7
Saint Pierre and Miquelon,1999,74.8
Saint Pierre and Miquelon,2000,74.9
Saint Pierre and Miquelon,2001,75.0
Saint Pierre and Miquelon,2002,75.0
Saint Pierre and Miquelon,2003,75.1
Saint Pierre and Miquelon,2004,75.2
Saint Pierre and Miquelon,2005,76.7
Saint Pierre and Miquelon,2006,75.7
Saint Pierre and Miquelon,2007,76.2
Saint Pierre and Miquelon,2008,78.1
Saint Pierre and Miquelon,2009,76.7
Saint Pierre and Miquelon,2010,76.8
Saint Pierre and Miquelon,2011,76.8
Saint Pierre and Miquelon,2012,76.8
Saint Pierre and Miquelon,2013,76.9
Saint Pierre and Miquelon,2014,76.9
Saint Pierre and Miquelon,2015,76.8
Saint Pierre and Miquelon,2016,77.1
Saint Pierre and Miquelon,2017,77.1
Saint Pierre and Miquelon,2018,77.1
Saint Pierre and Miquelon,2019,77.1
Saint Pierre and Miquelon,2020,77.1
Saint Pierre and Miquelon,2021,77.2
San Marino,1950,68.7
San Marino,1951,69.0
San Marino,1952,69.1
San Marino,1953,69.3
San Marino,1954,69.4
San Marino,1955,69.5
San Marino,1956,69.6
San Marino,1957,69.7
San Marino,1958,69.9
San Marino,1959,70.1
San Marino,1960,70.3
San Marino,1961,70.4
San Marino,1962,70.6
San Marino,1963,71.6
San Marino,1964,72.5
San Marino,1965,72.7
San Marino,1966,73.0
San Marino,1967,73.6
San Marino,1968,73.4
San Marino,1969,73.6
San Marino,1970,73.5
San Marino,1971,73.9
San Marino,1972,74.1
San Marino,1973,75.0
San Marino,1974,75.5
San Marino,1975,75.3
San Marino,1976,75.5
San Marino,1977,75.4
San Marino,1978,75.7
San Marino,1979,75.8
San Marino,1980,76.0
San Marino,1981,76.6
San Marino,1982,77.1
San Marino,1983,77.5
San Marino,1984,77.9
San Marino,1985,78.0
San Marino,1986,77.9
San Marino,1987,78.1
San Marino,1988,78.3
San Marino,1989,78.6
San Marino,1990,78.7
San Marino,1991,78.9
San Marino,1992,78.8
San Marino,1993,78.9
San Marino,1994,79.2
San Marino,1995,79.6
San Marino,1996,79.2
San Marino,1997,79.6
San Marino,1998,80.0
San Marino,1999,80.3
San Marino,2000,79.9
San Marino,2001,80.4
San Marino,2002,80.8
San Marino,2003,80.7
San Marino,2004,80.7
San Marino,2005,81.2
San Marino,2006,81.6
San Marino,2007,81.9
San Marino,2008,82.2
San Marino,2009,82.5
San Marino,2010,82.7
San Marino,2011,82.8
San Marino,2012,82.6
San Marino,2013,82.4
San Marino,2014,82.9
San Marino,2015,82.9
San Marino,2016,83.0
San Marino,2017,82.9
San Marino,2018,82.9
San Marino,2019,83.0
San Marino,2020,79.6
San Marino,2021,80.9
Serbia,1950,57.7
Serbia,1951,57.3
Serbia,1952,59.8
Serbia,1953,60.0
Serbia,1954,61.3
Serbia,1955,60.7
Serbia,1956,62.0
Serbia,1957,62.1
Serbia,1958,63.9
Serbia,1959,63.8
Serbia,1960,64.0
Serbia,1961,64.2
Serbia,1962,64.6
Serbia,1963,65.0
Serbia,1964,64.9
Serbia,1965,65.2
Serbia,1966,65.9
Serbia,1967,65.5
Serbia,1968,65.7
Serbia,1969,65.8
Serbia,1970,66.2
Serbia,1971,66.6
Serbia,1972,67.2
Serbia,1973,67.6
Serbia,1974,68.1
Serbia,1975,68.3
Serbia,1976,68.6
Serbia,1977,68.9
Serbia,1978,68.8
Serbia,1979,68.7
Serbia,1980,68.9
Serbia,1981,68.8
Serbia,1982,68.8
Serbia,1983,68.4
Serbia,1984,68.5
Serbia,1985,68.9
Serbia,1986,69.0
Serbia,1987,69.2
Serbia,1988,69.6
Serbia,1989,69.9
Serbia,1990,70.3
Serbia,1991,70.7
Serbia,1992,70.9
Serbia,1993,71.0
Serbia,1994,71.3
Serbia,1995,71.8
Serbia,1996,71.6
Serbia,1997,71.6
Serbia,1998,71.2
Serbia,1999,69.8
Serbia,2000,71.4
Serbia,2001,72.3
Serbia,2002,72.3
Serbia,2003,72.4
Serbia,2004,72.6
Serbia,2005,72.7
Serbia,2006,73.4
Serbia,2007,73.6
Serbia,2008,73.9
Serbia,2009,74.0
Serbia,2010,74.4
Serbia,2011,74.8
Serbia,2012,75.1
Serbia,2013,75.6
Serbia,2014,75.7
Serbia,2015,75.8
Serbia,2016,76.3
Serbia,2017,76.2
Serbia,2018,76.5
Serbia,2019,76.7
Serbia,2020,75.4
Serbia,2021,74.2
Singapore,1950,50.7
Singapore,1951,52.1
Singapore,1952,53.6
Singapore,1953,55.2
Singapore,1954,57.2
Singapore,1955,59.3
Singapore,1956,60.7
Singapore,1957,61.8
Singapore,1958,62.6
Singapore,1959,63.9
Singapore,1960,64.8
Singapore,1961,65.6
Singapore,1962,66.4
Singapore,1963,66.8
Singapore,1964,67.1
Singapore,1965,67.5
Singapore,1966,67.8
Singapore,1967,68.1
Singapore,1968,68.2
Singapore,1969,68.6
Singapore,1970,68.8
Singapore,1971,69.0
Singapore,1972,69.2
Singapore,1973,69.6
Singapore,1974,70.1
Singapore,1975,70.7
Singapore,1976,71.0
Singapore,1977,71.3
Singapore,1978,71.5
Singapore,1979,71.6
Singapore,1980,71.7
Singapore,1981,72.0
Singapore,1982,72.3
Singapore,1983,72.7
Singapore,1984,73.1
Singapore,1985,73.7
Singapore,1986,74.2
Singapore,1987,74.7
Singapore,1988,74.6
Singapore,1989,74.8
Singapore,1990,74.9
Singapore,1991,75.3
Singapore,1992,75.6
Singapore,1993,75.8
Singapore,1994,75.9
Singapore,1995,76.0
Singapore,1996,76.5
Singapore,1997,77.2
Singapore,1998,78.0
Singapore,1999,78.5
Singapore,2000,79.1
Singapore,2001,79.2
Singapore,2002,79.3
Singapore,2003,79.4
Singapore,2004,79.8
Singapore,2005,80.4
Singapore,2006,80.7
Singapore,2007,81.0
Singapore,2008,81.2
Singapore,2009,81.5
Singapore,2010,81.7
Singapore,2011,82.0
Singapore,2012,82.2
Singapore,2013,82.5
Singapore,2014,82.7
Singapore,2015,82.8
Singapore,2016,83.0
Singapore,2017,83.2
Singapore,2018,83.5
Singapore,2019,83.8
Singapore,2020,82.9
Singapore,2021,82.8
Sint Maarten (Dutch part),1950,59.8
Sint Maarten (Dutch part),1951,60.9
Sint Maarten (Dutch part),1952,64.0
Sint Maarten (Dutch part),1953,63.8
Sint Maarten (Dutch part),1954,64.5
Sint Maarten (Dutch part),1955,65.0
Sint Maarten (Dutch part),1956,64.4
Sint Maarten (Dutch part),1957,65.7
Sint Maarten (Dutch part),1958,66.2
Sint Maarten (Dutch part),1959,66.1
Sint Maarten (Dutch part),1960,66.2
Sint Maarten (Dutch part),1961,65.7
Sint Maarten (Dutch part),1962,66.8
Sint Maarten (Dutch part),1963,68.6
Sint Maarten (Dutch part),1964,68.6
Sint Maarten (Dutch part),1965,66.4
Sint Maarten (Dutch part),1966,68.3
Sint Maarten (Dutch part),1967,69.1
Sint Maarten (Dutch part),1968,68.8
Sint Maarten (Dutch part),1969,70.2
Sint Maarten (Dutch part),1970,71.9
Sint Maarten (Dutch part),1971,71.4
Sint Maarten (Dutch part),1972,71.7
Sint Maarten (Dutch part),1973,72.1
Sint Maarten (Dutch part),1974,72.3
Sint Maarten (Dutch part),1975,72.6
Sint Maarten (Dutch part),1976,72.7
Sint Maarten (Dutch part),1977,72.3
Sint Maarten (Dutch part),1978,72.0
Sint Maarten (Dutch part),1979,71.6
Sint Maarten (Dutch part),1980,70.9
Sint Maarten (Dutch part),1981,71.2
Sint Maarten (Dutch part),1982,72.4
Sint Maarten (Dutch part),1983,72.6
Sint Maarten (Dutch part),1984,72.4
Sint Maarten (Dutch part),1985,72.3
Sint Maarten (Dutch part),1986,72.2
Sint Maarten (Dutch part),1987,72.2
Sint Maarten (Dutch part),1988,72.9
Sint Maarten (Dutch part),1989,72.5
Sint Maarten (Dutch part),1990,72.3
Sint Maarten (Dutch part),1991,72.0
Sint Maarten (Dutch part),1992,72.5
Sint Maarten (Dutch part),1993,72.3
Sint Maarten (Dutch part),1994,72.3
Sint Maarten (Dutch part),1995,72.4
Sint Maarten (Dutch part),1996,72.9
Sint Maarten (Dutch part),1997,73.8
Sint Maarten (Dutch part),1998,73.5
Sint Maarten (Dutch part),1999,75.0
Sint Maarten (Dutch part),2000,74.5
Sint Maarten (Dutch part),2001,74.5
Sint Maarten (Dutch part),2002,74.9
Sint Maarten (Dutch part),2003,74.1
Sint Maarten (Dutch part),2004,74.2
Sint Maarten (Dutch part),2005,75.5
Sint Maarten (Dutch part),2006,75.9
Sint Maarten (Dutch part),2007,75.4
Sint Maarten (Dutch part),2008,75.7
Sint Maarten (Dutch part),2009,75.4
Sint Maarten (Dutch part),2010,75.1
Sint Maarten (Dutch part),2011,74.7
Sint Maarten (Dutch part),2012,74.6
Sint Maarten (Dutch part),2013,74.9
Sint Maarten (Dutch part),2014,76.8
Sint Maarten (Dutch part),2015,77.0
Sint Maarten (Dutch part),2016,76.6
Sint Maarten (Dutch part),2017,75.0
Sint Maarten (Dutch part),2018,75.1
Sint Maarten (Dutch part),2019,75.4
Sint Maarten (Dutch part),2020,74.6
Sint Maarten (Dutch part),2021,74.0
Slovakia,1950,60.8
Slovakia,1951,61.1
Slovakia,1952,64.3
Slovakia,1953,65.6
Slovakia,1954,66.7
Slovakia,1955,67.8
Slovakia,1956,68.4
Slovakia,1957,67.5
Slovakia,1958,69.4
Slovakia,1959,69.0
Slovakia,1960,70.3
Slovakia,1961,70.8
Slovakia,1962,70.3
Slovakia,1963,70.7
Slovakia,1964,71.1
Slovakia,1965,70.3
Slovakia,1966,70.4
Slovakia,1967,71.0
Slovakia,1968,70.5
Slovakia,1969,69.8
Slovakia,1970,69.7
Slovakia,1971,69.9
Slovakia,1972,70.3
Slovakia,1973,70.0
Slovakia,1974,70.2
Slovakia,1975,70.3
Slovakia,1976,70.5
Slovakia,1977,70.4
Slovakia,1978,70.4
Slovakia,1979,70.7
Slovakia,1980,70.4
Slovakia,1981,70.6
Slovakia,1982,70.8
Slovakia,1983,70.5
Slovakia,1984,70.7
Slovakia,1985,70.7
Slovakia,1986,70.9
Slovakia,1987,71.1
Slovakia,1988,71.1
Slovakia,1989,70.9
Slovakia,1990,70.8
Slovakia,1991,70.9
Slovakia,1992,71.4
Slovakia,1993,71.9
Slovakia,1994,72.3
Slovakia,1995,72.3
Slovakia,1996,72.7
Slovakia,1997,72.7
Slovakia,1998,72.6
Slovakia,1999,73.0
Slovakia,2000,73.1
Slovakia,2001,73.6
Slovakia,2002,73.8
Slovakia,2003,73.8
Slovakia,2004,74.2
Slovakia,2005,74.2
Slovakia,2006,74.4
Slovakia,2007,74.5
Slovakia,2008,74.9
Slovakia,2009,75.2
Slovakia,2010,75.5
Slovakia,2011,76.0
Slovakia,2012,76.2
Slovakia,2013,76.5
Slovakia,2014,76.8
Slovakia,2015,76.6
Slovakia,2016,77.2
Slovakia,2017,77.2
Slovakia,2018,77.3
Slovakia,2019,77.7
Slovakia,2020,77.0
Slovakia,2021,74.9
Slovenia,1950,57.8
Slovenia,1951,58.1
Slovenia,1952,59.7
Slovenia,1953,60.4
Slovenia,1954,61.5
Slovenia,1955,61.6
Slovenia,1956,62.4
Slovenia,1957,63.0
Slovenia,1958,64.3
Slovenia,1959,64.5
Slovenia,1960,64.9
Slovenia,1961,65.5
Slovenia,1962,65.8
Slovenia,1963,66.2
Slovenia,1964,66.5
Slovenia,1965,67.0
Slovenia,1966,67.5
Slovenia,1967,67.7
Slovenia,1968,67.8
Slovenia,1969,67.9
Slovenia,1970,68.3
Slovenia,1971,68.3
Slovenia,1972,68.8
Slovenia,1973,69.0
Slovenia,1974,69.3
Slovenia,1975,69.5
Slovenia,1976,69.7
Slovenia,1977,69.9
Slovenia,1978,70.1
Slovenia,1979,70.4
Slovenia,1980,70.4
Slovenia,1981,70.8
Slovenia,1982,70.8
Slovenia,1983,70.2
Slovenia,1984,70.8
Slovenia,1985,71.2
Slovenia,1986,71.8
Slovenia,1987,71.9
Slovenia,1988,72.6
Slovenia,1989,73.2
Slovenia,1990,73.5
Slovenia,1991,73.3
Slovenia,1992,73.5
Slovenia,1993,73.5
Slovenia,1994,74.1
Slovenia,1995,74.6
Slovenia,1996,75.1
Slovenia,1997,75.2
Slovenia,1998,75.3
Slovenia,1999,75.7
Slovenia,2000,76.2
Slovenia,2001,76.5
Slovenia,2002,76.8
Slovenia,2003,76.7
Slovenia,2004,77.5
Slovenia,2005,77.7
Slovenia,2006,78.4
Slovenia,2007,78.6
Slovenia,2008,79.1
Slovenia,2009,79.3
Slovenia,2010,79.7
Slovenia,2011,80.0
Slovenia,2012,80.1
Slovenia,2013,80.3
Slovenia,2014,80.9
Slovenia,2015,80.8
Slovenia,2016,81.2
Slovenia,2017,81.1
Slovenia,2018,81.4
Slovenia,2019,81.6
Slovenia,2020,80.4
Slovenia,2021,80.7
Spain,1950,61.8
Spain,1951,61.5
Spain,1952,64.8
Spain,1953,65.7
Spain,1954,66.9
Spain,1955,66.7
Spain,1956,66.8
Spain,1957,66.6
Spain,1958,68.8
Spain,1959,68.7
Spain,1960,69.2
Spain,1961,69.6
Spain,1962,69.6
Spain,1963,69.8
Spain,1964,70.5
Spain,1965,70.9
Spain,1966,71.2
Spain,1967,71.4
Spain,1968,71.7
Spain,1969,71.1
Spain,1970,72.2
Spain,1971,71.7
Spain,1972,73.0
Spain,1973,72.7
Spain,1974,73.1
Spain,1975,73.5
Spain,1976,73.8
Spain,1977,74.3
Spain,1978,74.5
Spain,1979,75.0
Spain,1980,75.5
Spain,1981,75.7
Spain,1982,76.3
Spain,1983,76.1
Spain,1984,76.5
Spain,1985,76.4
Spain,1986,76.7
Spain,1987,77.0
Spain,1988,77.0
Spain,1989,77.0
Spain,1990,77.0
Spain,1991,77.1
Spain,1992,77.6
Spain,1993,77.7
Spain,1994,78.1
Spain,1995,78.2
Spain,1996,78.3
Spain,1997,78.9
Spain,1998,78.9
Spain,1999,78.9
Spain,2000,79.4
Spain,2001,79.7
Spain,2002,79.8
Spain,2003,79.8
Spain,2004,80.3
Spain,2005,80.3
Spain,2006,81.0
Spain,2007,81.0
Spain,2008,81.3
Spain,2009,81.6
Spain,2010,82.0
Spain,2011,82.2
Spain,2012,82.2
Spain,2013,82.7
Spain,2014,82.9
Spain,2015,82.6
Spain,2016,83.0
Spain,2017,83.0
Spain,2018,83.1
Spain,2019,83.5
Spain,2020,82.3
Spain,2021,83.0
Sweden,1950,71.1
Sweden,1951,71.4
Sweden,1952,71.8
Sweden,1953,71.9
Sweden,1954,72.4
Sweden,1955,72.6
Sweden,1956,72.7
Sweden,1957,72.5
Sweden,1958,73.2
Sweden,1959,73.4
Sweden,1960,73.0
Sweden,1961,73.5
Sweden,1962,73.4
Sweden,1963,73.5
Sweden,1964,73.7
Sweden,1965,73.9
Sweden,1966,74.1
Sweden,1967,74.1
Sweden,1968,74.0
Sweden,1969,74.1
Sweden,1970,74.7
Sweden,1971,74.6
Sweden,1972,74.7
Sweden,1973,74.9
Sweden,1974,75.0
Sweden,1975,75.0
Sweden,1976,75.0
Sweden,1977,75.4
Sweden,1978,75.5
Sweden,1979,75.5
Sweden,1980,75.7
Sweden,1981,76.0
Sweden,1982,76.3
Sweden,1983,76.6
Sweden,1984,76.8
Sweden,1985,76.7
Sweden,1986,77.0
Sweden,1987,77.1
Sweden,1988,77.0
Sweden,1989,77.7
Sweden,1990,77.6
Sweden,1991,77.7
Sweden,1992,78.1
Sweden,1993,78.1
Sweden,1994,78.7
Sweden,1995,78.8
Sweden,1996,79.0
Sweden,1997,79.3
Sweden,1998,79.4
Sweden,1999,79.5
Sweden,2000,79.7
Sweden,2001,79.8
Sweden,2002,79.9
Sweden,2003,80.2
Sweden,2004,80.5
Sweden,2005,80.6
Sweden,2006,80.8
Sweden,2007,81.0
Sweden,2008,81.1
Sweden,2009,81.4
Sweden,2010,81.5
Sweden,2011,81.8
Sweden,2012,81.7
Sweden,2013,81.9
Sweden,2014,82.2
Sweden,2015,82.2
Sweden,2016,82.3
Sweden,2017,82.4
Sweden,2018,82.5
Sweden,2019,83.1
Sweden,2020,82.4
Sweden,2021,83.0
Switzerland,1950,68.9
Switzerland,1951,68.7
Switzerland,1952,69.6
Switzerland,1953,69.5
Switzerland,1954,70.0
Switzerland,1955,70.1
Switzerland,1956,70.2
Switzerland,1957,70.5
Switzerland,1958,71.3
Switzerland,1959,71.5
Switzerland,1960,71.4
Switzerland,1961,71.7
Switzerland,1962,71.3
Switzerland,1963,71.3
Switzerland,1964,72.2
Switzerland,1965,72.3
Switzerland,1966,72.4
Switzerland,1967,72.7
Switzerland,1968,72.7
Switzerland,1969,72.7
Switzerland,1970,73.1
Switzerland,1971,73.2
Switzerland,1972,73.8
Switzerland,1973,74.1
Switzerland,1974,74.4
Switzerland,1975,74.8
Switzerland,1976,74.9
Switzerland,1977,75.4
Switzerland,1978,75.3
Switzerland,1979,75.6
Switzerland,1980,75.6
Switzerland,1981,75.8
Switzerland,1982,76.2
Switzerland,1983,76.2
Switzerland,1984,76.8
Switzerland,1985,76.9
Switzerland,1986,77.0
Switzerland,1987,77.3
Switzerland,1988,77.4
Switzerland,1989,77.6
Switzerland,1990,77.4
Switzerland,1991,77.6
Switzerland,1992,77.9
Switzerland,1993,78.2
Switzerland,1994,78.5
Switzerland,1995,78.6
Switzerland,1996,79.0
Switzerland,1997,79.2
Switzerland,1998,79.5
Switzerland,1999,79.7
Switzerland,2000,79.8
Switzerland,2001,80.3
Switzerland,2002,80.4
Switzerland,2003,80.5
Switzerland,2004,81.1
Switzerland,2005,81.2
Switzerland,2006,81.5
Switzerland,2007,81.7
Switzerland,2008,82.0
Switzerland,2009,82.0
Switzerland,2010,82.3
Switzerland,2011,82.6
Switzerland,2012,82.6
Switzerland,2013,82.7
Switzerland,2014,83.1
Switzerland,2015,82.8
Switzerland,2016,83.4
Switzerland,2017,83.4
Switzerland,2018,83.6
Switzerland,2019,83.8
Switzerland,2020,83.1
Switzerland,2021,84.0
Taiwan,1950,55.7
Taiwan,1951,56.4
