Country,Year,LE
Guyana,2006,65.7
Guyana,2007,66.3
Guyana,2008,66.3
Guyana,2009,66.6
Guyana,2010,66.7
Guyana,2011,67.0
Guyana,2012,67.2
Guyana,2013,67.5
Guyana,2014,67.9
Guyana,2015,68.2
Guyana,2016,68.4
Guyana,2017,68.7
Guyana,2018,68.9
Guyana,2019,69.1
Guyana,2020,68.5
Guyana,2021,65.7
Jamaica,1950,56.8
Jamaica,1951,57.3
Jamaica,1952,58.1
Jamaica,1953,58.9
Jamaica,1954,59.7
Jamaica,1955,60.5
Jamaica,1956,61.0
Jamaica,1957,62.2
Jamaica,1958,63.1
Jamaica,1959,63.6
Jamaica,1960,64.0
Jamaica,1961,64.4
Jamaica,1962,64.5
Jamaica,1963,65.3
Jamaica,1964,65.6
Jamaica,1965,66.0
Jamaica,1966,66.4
Jamaica,1967,66.4
Jamaica,1968,66.3
Jamaica,1969,66.4
Jamaica,1970,66.7
Jamaica,1971,66.8
Jamaica,1972,67.1
Jamaica,1973,67.6
Jamaica,1974,67.8
Jamaica,1975,68.0
Jamaica,1976,68.4
Jamaica,1977,68.5
Jamaica,1978,68.8
Jamaica,1979,69.0
Jamaica,1980,69.4
Jamaica,1981,69.9
Jamaica,1982,70.2
Jamaica,1983,70.2
Jamaica,1984,70.3
Jamaica,1985,70.5
Jamaica,1986,70.7
Jamaica,1987,71.3
Jamaica,1988,71.5
Jamaica,1989,72.2
Jamaica,1990,72.3
Jamaica,1991,72.2
Jamaica,1992,72.2
Jamaica,1993,71.9
Jamaica,1994,71.7
Jamaica,1995,71.5
Jamaica,1996,71.5
Jamaica,1997,71.2
Jamaica,1998,71.0
Jamaica,1999,71.0
Jamaica,2000,70.9
Jamaica,2001,70.8
Jamaica,2002,70.9
Jamaica,2003,70.8
Jamaica,2004,70.9
Jamaica,2005,71.0
Jamaica,2006,71.2
Jamaica,2007,71.4
Jamaica,2008,71.6
Jamaica,2009,72.1
Jamaica,2010,72.6
Jamaica,2011,73.1
Jamaica,2012,73.4
Jamaica,2013,73.4
Jamaica,2014,73.0
Jamaica,2015,72.4
Jamaica,2016,72.0
Jamaica,2017,71.9
Jamaica,2018,71.8
Jamaica,2019,71.8
Jamaica,2020,71.9
Jamaica,2021,70.5
Jordan,1950,40.0
Jordan,1951,41.4
Jordan,1952,42.7
Jordan,1953,44.1
Jordan,1954,45.4
Jordan,1955,46.7
Jordan,1956,48.0
Jordan,1957,49.2
Jordan,1958,50.4
Jordan,1959,51.5
Jordan,1960,52.6
Jordan,1961,53.7
Jordan,1962,54.7
Jordan,1963,55.6
Jordan,1964,56.6
Jordan,1965,57.4
Jordan,1966,57.9
Jordan,1967,59.0
Jordan,1968,59.8
Jordan,1969,60.4
Jordan,1970,59.9
Jordan,1971,61.6
Jordan,1972,62.3
Jordan,1973,62.9
Jordan,1974,63.4
Jordan,1975,64.0
Jordan,1976,64.5
Jordan,1977,65.0
Jordan,1978,65.4
Jordan,1979,65.9
Jordan,1980,66.3
Jordan,1981,66.7
Jordan,1982,67.2
Jordan,1983,67.6
Jordan,1984,67.9
Jordan,1985,68.3
Jordan,1986,68.6
Jordan,1987,68.9
Jordan,1988,69.3
Jordan,1989,69.6
Jordan,1990,69.9
Jordan,1991,70.1
Jordan,1992,70.3
Jordan,1993,70.5
Jordan,1994,70.7
Jordan,1995,70.9
Jordan,1996,71.1
Jordan,1997,71.3
Jordan,1998,71.5
Jordan,1999,71.7
Jordan,2000,71.9
Jordan,2001,72.1
Jordan,2002,72.4
Jordan,2003,72.6
Jordan,2004,72.8
Jordan,2005,72.9
Jordan,2006,73.1
Jordan,2007,73.4
Jordan,2008,73.6
Jordan,2009,73.8
Jordan,2010,74.0
Jordan,2011,74.2
Jordan,2012,74.4
Jordan,2013,74.6
Jordan,2014,74.8
Jordan,2015,75.0
Jordan,2016,75.2
Jordan,2017,75.5
Jordan,2018,75.8
Jordan,2019,76.0
Jordan,2020,75.2
Jordan,2021,74.3
Kazakhstan,1950,56.1
Kazakhstan,1951,56.2
Kazakhstan,1952,56.4
Kazakhstan,1953,56.6
Kazakhstan,1954,56.9
Kazakhstan,1955,57.1
Kazakhstan,1956,57.3
Kazakhstan,1957,57.6
Kazakhstan,1958,57.9
Kazakhstan,1959,58.2
Kazakhstan,1960,58.4
Kazakhstan,1961,58.5
Kazakhstan,1962,58.7
Kazakhstan,1963,59.0
Kazakhstan,1964,59.2
Kazakhstan,1965,59.5
Kazakhstan,1966,59.8
Kazakhstan,1967,59.9
Kazakhstan,1968,60.1
Kazakhstan,1969,60.3
Kazakhstan,1970,60.5
Kazakhstan,1971,60.7
Kazakhstan,1972,61.1
Kazakhstan,1973,61.4
Kazakhstan,1974,61.6
Kazakhstan,1975,61.9
Kazakhstan,1976,61.8
Kazakhstan,1977,62.0
Kazakhstan,1978,62.2
Kazakhstan,1979,62.4
Kazakhstan,1980,62.6
Kazakhstan,1981,63.1
Kazakhstan,1982,63.4
Kazakhstan,1983,63.7
Kazakhstan,1984,63.9
Kazakhstan,1985,64.2
Kazakhstan,1986,64.5
Kazakhstan,1987,65.0
Kazakhstan,1988,65.2
Kazakhstan,1989,65.1
Kazakhstan,1990,64.9
Kazakhstan,1991,64.5
Kazakhstan,1992,64.2
Kazakhstan,1993,64.2
Kazakhstan,1994,64.0
Kazakhstan,1995,63.7
Kazakhstan,1996,63.6
Kazakhstan,1997,63.7
Kazakhstan,1998,63.8
Kazakhstan,1999,64.0
Kazakhstan,2000,64.2
Kazakhstan,2001,64.4
Kazakhstan,2002,64.3
Kazakhstan,2003,64.6
Kazakhstan,2004,64.9
Kazakhstan,2005,65.1
Kazakhstan,2006,65.6
Kazakhstan,2007,65.9
Kazakhstan,2008,66.7
Kazakhstan,2009,67.3
Kazakhstan,2010,68.1
Kazakhstan,2011,68.7
Kazakhstan,2012,69.1
Kazakhstan,2013,69.8
Kazakhstan,2014,70.3
Kazakhstan,2015,70.7
Kazakhstan,2016,70.9
Kazakhstan,2017,71.4
Kazakhstan,2018,71.5
Kazakhstan,2019,71.6
Kazakhstan,2020,70.0
Kazakhstan,2021,69.4
Kosovo,1950,57.9
Kosovo,1951,58.5
Kosovo,1952,59.0
Kosovo,1953,59.4
Kosovo,1954,59.7
Kosovo,1955,60.0
Kosovo,1956,60.3
Kosovo,1957,60.6
Kosovo,1958,60.9
Kosovo,1959,61.2
Kosovo,1960,61.5
Kosovo,1961,61.8
Kosovo,1962,62.1
Kosovo,1963,62.4
Kosovo,1964,62.7
Kosovo,1965,63.0
Kosovo,1966,63.3
Kosovo,1967,63.7
Kosovo,1968,63.9
Kosovo,1969,64.3
Kosovo,1970,64.6
Kosovo,1971,64.9
Kosovo,1972,65.2
Kosovo,1973,65.5
Kosovo,1974,65.8
Kosovo,1975,66.1
Kosovo,1976,66.4
Kosovo,1977,66.7
Kosovo,1978,67.0
Kosovo,1979,67.4
Kosovo,1980,67.7
Kosovo,1981,68.0
Kosovo,1982,68.3
Kosovo,1983,68.6
Kosovo,1984,69.0
Kosovo,1985,69.3
Kosovo,1986,69.6
Kosovo,1987,69.9
Kosovo,1988,70.3
Kosovo,1989,70.6
Kosovo,1990,70.9
Kosovo,1991,71.2
Kosovo,1992,71.5
Kosovo,1993,71.8
Kosovo,1994,72.1
Kosovo,1995,72.4
Kosovo,1996,72.8
Kosovo,1997,73.1
Kosovo,1998,71.3
Kosovo,1999,69.4
Kosovo,2000,74.1
Kosovo,2001,74.4
Kosovo,2002,74.7
Kosovo,2003,75.0
Kosovo,2004,75.3
Kosovo,2005,75.6
Kosovo,2006,75.6
Kosovo,2007,76.5
Kosovo,2008,77.4
Kosovo,2009,77.7
Kosovo,2010,77.6
Kosovo,2011,77.7
Kosovo,2012,78.3
Kosovo,2013,78.6
Kosovo,2014,78.9
Kosovo,2015,78.9
Kosovo,2016,79.0
Kosovo,2017,78.8
Kosovo,2018,78.7
Kosovo,2019,79.0
Kosovo,2020,76.6
Kosovo,2021,76.8
Kuwait,1950,48.5
Kuwait,1951,48.8
Kuwait,1952,49.7
Kuwait,1953,50.5
Kuwait,1954,51.2
Kuwait,1955,52.2
Kuwait,1956,53.0
Kuwait,1957,53.9
Kuwait,1958,54.7
Kuwait,1959,55.7
Kuwait,1960,56.9
Kuwait,1961,58.0
Kuwait,1962,59.1
Kuwait,1963,60.2
Kuwait,1964,61.2
Kuwait,1965,62.2
Kuwait,1966,63.1
Kuwait,1967,64.0
Kuwait,1968,64.7
Kuwait,1969,65.7
Kuwait,1970,66.5
Kuwait,1971,67.1
Kuwait,1972,67.4
Kuwait,1973,67.6
Kuwait,1974,67.9
Kuwait,1975,67.9
Kuwait,1976,68.2
Kuwait,1977,68.6
Kuwait,1978,69.0
Kuwait,1979,69.7
Kuwait,1980,70.3
Kuwait,1981,71.1
Kuwait,1982,71.5
Kuwait,1983,72.0
Kuwait,1984,72.6
Kuwait,1985,73.1
Kuwait,1986,73.6
Kuwait,1987,74.1
Kuwait,1988,74.5
Kuwait,1989,74.8
Kuwait,1990,73.3
Kuwait,1991,74.2
Kuwait,1992,75.7
Kuwait,1993,75.8
Kuwait,1994,75.8
Kuwait,1995,75.5
Kuwait,1996,75.6
Kuwait,1997,75.9
Kuwait,1998,76.2
Kuwait,1999,76.4
Kuwait,2000,76.7
Kuwait,2001,76.9
Kuwait,2002,77.0
Kuwait,2003,77.0
Kuwait,2004,76.8
Kuwait,2005,76.9
Kuwait,2006,76.9
Kuwait,2007,77.0
Kuwait,2008,77.1
Kuwait,2009,77.4
Kuwait,2010,78.0
Kuwait,2011,78.5
Kuwait,2012,78.8
Kuwait,2013,79.2
Kuwait,2014,79.4
Kuwait,2015,79.6
Kuwait,2016,79.7
Kuwait,2017,79.8
Kuwait,2018,79.7
Kuwait,2019,79.7
Kuwait,2020,76.9
Kuwait,2021,78.7
Kyrgyzstan,1950,52.5
Kyrgyzstan,1951,52.6
Kyrgyzstan,1952,52.9
Kyrgyzstan,1953,53.1
Kyrgyzstan,1954,53.4
Kyrgyzstan,1955,53.7
Kyrgyzstan,1956,54.0
Kyrgyzstan,1957,54.3
Kyrgyzstan,1958,54.5
Kyrgyzstan,1959,54.9
Kyrgyzstan,1960,55.2
Kyrgyzstan,1961,55.4
Kyrgyzstan,1962,55.8
Kyrgyzstan,1963,56.1
Kyrgyzstan,1964,56.3
Kyrgyzstan,1965,56.6
Kyrgyzstan,1966,57.0
Kyrgyzstan,1967,57.2
Kyrgyzstan,1968,57.5
Kyrgyzstan,1969,57.8
Kyrgyzstan,1970,58.2
Kyrgyzstan,1971,58.5
Kyrgyzstan,1972,58.8
Kyrgyzstan,1973,59.2
Kyrgyzstan,1974,59.5
Kyrgyzstan,1975,59.7
Kyrgyzstan,1976,59.9
Kyrgyzstan,1977,60.2
Kyrgyzstan,1978,60.6
Kyrgyzstan,1979,61.0
Kyrgyzstan,1980,61.3
Kyrgyzstan,1981,61.5
Kyrgyzstan,1982,61.8
Kyrgyzstan,1983,62.3
Kyrgyzstan,1984,62.6
Kyrgyzstan,1985,63.2
Kyrgyzstan,1986,63.5
Kyrgyzstan,1987,63.8
Kyrgyzstan,1988,64.1
Kyrgyzstan,1989,64.4
Kyrgyzstan,1990,64.3
Kyrgyzstan,1991,64.3
Kyrgyzstan,1992,64.1
Kyrgyzstan,1993,63.8
Kyrgyzstan,1994,63.7
Kyrgyzstan,1995,63.9
Kyrgyzstan,1996,64.3
Kyrgyzstan,1997,64.6
Kyrgyzstan,1998,65.1
Kyrgyzstan,1999,65.6
Kyrgyzstan,2000,65.4
Kyrgyzstan,2001,65.8
Kyrgyzstan,2002,65.9
Kyrgyzstan,2003,66.2
Kyrgyzstan,2004,66.3
Kyrgyzstan,2005,66.4
Kyrgyzstan,2006,66.8
Kyrgyzstan,2007,67.0
Kyrgyzstan,2008,67.2
Kyrgyzstan,2009,67.8
Kyrgyzstan,2010,68.3
Kyrgyzstan,2011,68.6
Kyrgyzstan,2012,69.0
Kyrgyzstan,2013,69.2
Kyrgyzstan,2014,69.9
Kyrgyzstan,2015,70.0
Kyrgyzstan,2016,70.3
Kyrgyzstan,2017,70.6
Kyrgyzstan,2018,70.7
Kyrgyzstan,2019,71.2
Kyrgyzstan,2020,69.6
Kyrgyzstan,2021,70.0
Lebanon,1950,61.0
Lebanon,1951,61.4
Lebanon,1952,61.7
Lebanon,1953,62.2
Lebanon,1954,62.6
Lebanon,1955,62.4
Lebanon,1956,63.4
Lebanon,1957,63.9
Lebanon,1958,62.1
Lebanon,1959,64.6
Lebanon,1960,64.8
Lebanon,1961,65.3
Lebanon,1962,65.4
Lebanon,1963,65.7
Lebanon,1964,66.0
Lebanon,1965,66.1
Lebanon,1966,66.2
Lebanon,1967,66.5
Lebanon,1968,66.6
Lebanon,1969,66.7
Lebanon,1970,66.8
Lebanon,1971,66.8
Lebanon,1972,66.9
Lebanon,1973,67.2
Lebanon,1974,67.3
Lebanon,1975,58.1
Lebanon,1976,33.7
Lebanon,1977,59.3
Lebanon,1978,59.4
Lebanon,1979,59.5
Lebanon,1980,59.7
Lebanon,1981,59.9
Lebanon,1982,45.1
Lebanon,1983,60.0
Lebanon,1984,60.3
Lebanon,1985,60.5
Lebanon,1986,61.0
Lebanon,1987,61.4
Lebanon,1988,61.7
Lebanon,1989,64.2
Lebanon,1990,64.5
Lebanon,1991,71.2
Lebanon,1992,71.2
Lebanon,1993,71.4
Lebanon,1994,71.7
Lebanon,1995,72.0
Lebanon,1996,72.3
Lebanon,1997,72.8
Lebanon,1998,72.9
Lebanon,1999,73.5
Lebanon,2000,73.9
Lebanon,2001,74.4
Lebanon,2002,75.1
Lebanon,2003,75.6
Lebanon,2004,76.0
Lebanon,2005,76.3
Lebanon,2006,76.1
Lebanon,2007,77.1
Lebanon,2008,77.6
Lebanon,2009,77.9
Lebanon,2010,78.2
Lebanon,2011,78.4
Lebanon,2012,78.6
Lebanon,2013,78.8
Lebanon,2014,79.0
Lebanon,2015,79.2
Lebanon,2016,79.5
Lebanon,2017,79.7
Lebanon,2018,79.7
Lebanon,2019,79.2
Lebanon,2020,77.8
Lebanon,2021,75.0
Malaysia,1950,47.0
Malaysia,1951,47.8
Malaysia,1952,48.9
Malaysia,1953,49.9
Malaysia,1954,50.9
Malaysia,1955,51.8
Malaysia,1956,52.7
Malaysia,1957,53.6
Malaysia,1958,54.6
Malaysia,1959,55.6
Malaysia,1960,56.5
Malaysia,1961,57.4
Malaysia,1962,58.4
Malaysia,1963,59.3
Malaysia,1964,60.1
Malaysia,1965,61.0
Malaysia,1966,61.4
Malaysia,1967,61.8
Malaysia,1968,62.2
Malaysia,1969,62.6
Malaysia,1970,63.1
Malaysia,1971,63.6
Malaysia,1972,64.1
Malaysia,1973,64.6
Malaysia,1974,65.2
Malaysia,1975,65.7
Malaysia,1976,66.3
Malaysia,1977,66.8
Malaysia,1978,67.3
Malaysia,1979,67.8
Malaysia,1980,68.2
Malaysia,1981,68.9
Malaysia,1982,69.2
Malaysia,1983,69.6
Malaysia,1984,69.9
Malaysia,1985,70.3
Malaysia,1986,70.5
Malaysia,1987,70.7
Malaysia,1988,70.9
Malaysia,1989,71.1
Malaysia,1990,71.3
Malaysia,1991,71.4
Malaysia,1992,71.5
Malaysia,1993,71.8
Malaysia,1994,72.2
Malaysia,1995,72.4
Malaysia,1996,72.3
Malaysia,1997,72.3
Malaysia,1998,72.2
Malaysia,1999,72.3
Malaysia,2000,72.8
Malaysia,2001,73.3
Malaysia,2002,73.6
Malaysia,2003,73.8
Malaysia,2004,73.9
Malaysia,2005,74.1
Malaysia,2006,74.2
Malaysia,2007,74.2
Malaysia,2008,74.3
Malaysia,2009,74.2
Malaysia,2010,74.4
Malaysia,2011,74.7
Malaysia,2012,74.9
Malaysia,2013,75.0
Malaysia,2014,75.1
Malaysia,2015,75.1
Malaysia,2016,75.3
Malaysia,2017,75.5
Malaysia,2018,75.6
Malaysia,2019,75.8
Malaysia,2020,75.9
Malaysia,2021,74.9
Mauritius,1950,52.4
Mauritius,1951,51.5
Mauritius,1952,50.2
Mauritius,1953,49.8
Mauritius,1954,51.3
Mauritius,1955,53.0
Mauritius,1956,53.9
Mauritius,1957,54.0
Mauritius,1958,54.0
Mauritius,1959,54.6
Mauritius,1960,55.3
Mauritius,1961,56.3
Mauritius,1962,57.3
Mauritius,1963,58.2
Mauritius,1964,59.0
Mauritius,1965,59.4
Mauritius,1966,59.0
Mauritius,1967,58.1
Mauritius,1968,58.5
Mauritius,1969,59.7
Mauritius,1970,60.8
Mauritius,1971,60.8
Mauritius,1972,60.5
Mauritius,1973,60.9
Mauritius,1974,61.3
Mauritius,1975,62.0
Mauritius,1976,62.5
Mauritius,1977,63.5
Mauritius,1978,64.3
Mauritius,1979,65.1
Mauritius,1980,65.6
Mauritius,1981,66.4
Mauritius,1982,66.9
Mauritius,1983,67.2
Mauritius,1984,67.2
Mauritius,1985,67.4
Mauritius,1986,67.7
Mauritius,1987,68.0
Mauritius,1988,68.2
Mauritius,1989,68.8
Mauritius,1990,69.4
Mauritius,1991,70.1
Mauritius,1992,70.3
Mauritius,1993,70.3
Mauritius,1994,70.3
Mauritius,1995,70.5
Mauritius,1996,70.4
Mauritius,1997,70.6
Mauritius,1998,70.8
Mauritius,1999,71.4
Mauritius,2000,71.6
Mauritius,2001,71.9
Mauritius,2002,72.0
Mauritius,2003,72.3
Mauritius,2004,72.5
Mauritius,2005,72.7
Mauritius,2006,72.9
Mauritius,2007,73.1
Mauritius,2008,73.3
Mauritius,2009,73.6
Mauritius,2010,74.0
Mauritius,2011,74.2
Mauritius,2012,74.4
Mauritius,2013,74.7
Mauritius,2014,74.9
Mauritius,2015,75.0
Mauritius,2016,75.0
Mauritius,2017,74.9
Mauritius,2018,74.9
Mauritius,2019,75.1
Mauritius,2020,74.3
Mauritius,2021,73.6
Mayotte,1950,42.9
Mayotte,1951,43.7
Mayotte,1952,45.2
Mayotte,1953,46.5
Mayotte,1954,47.9
Mayotte,1955,49.3
Mayotte,1956,50.4
Mayotte,1957,51.6
Mayotte,1958,52.7
Mayotte,1959,53.6
Mayotte,1960,54.5
Mayotte,1961,55.5
Mayotte,1962,56.3
Mayotte,1963,57.2
Mayotte,1964,57.9
Mayotte,1965,58.7
Mayotte,1966,59.7
Mayotte,1967,60.4
Mayotte,1968,61.1
Mayotte,1969,61.7
Mayotte,1970,62.4
Mayotte,1971,63.3
Mayotte,1972,64.0
Mayotte,1973,64.6
Mayotte,1974,65.0
Mayotte,1975,65.7
Mayotte,1976,66.2
Mayotte,1977,66.8
Mayotte,1978,67.3
Mayotte,1979,67.8
Mayotte,1980,68.3
Mayotte,1981,68.8
Mayotte,1982,69.2
Mayotte,1983,69.5
Mayotte,1984,70.2
Mayotte,1985,70.5
Mayotte,1986,70.7
Mayotte,1987,71.3
Mayotte,1988,71.5
Mayotte,1989,71.7
Mayotte,1990,72.2
Mayotte,1991,72.6
Mayotte,1992,72.9
Mayotte,1993,73.1
Mayotte,1994,73.5
Mayotte,1995,73.7
Mayotte,1996,74.2
Mayotte,1997,74.4
Mayotte,1998,74.6
Mayotte,1999,75.1
Mayotte,2000,75.3
Mayotte,2001,75.6
Mayotte,2002,75.8
Mayotte,2003,76.0
Mayotte,2004,76.3
Mayotte,2005,76.4
Mayotte,2006,76.5
Mayotte,2007,76.7
Mayotte,2008,76.8
Mayotte,2009,77.1
Mayotte,2010,77.3
Mayotte,2011,77.5
Mayotte,2012,77.7
Mayotte,2013,77.7
Mayotte,2014,77.6
Mayotte,2015,77.4
Mayotte,2016,77.4
Mayotte,2017,77.3
Mayotte,2018,77.2
Mayotte,2019,77.2
Mayotte,2020,75.4
Mayotte,2021,74.2
Mexico,1950,44.0
Mexico,1951,44.8
Mexico,1952,46.2
Mexico,1953,47.6
Mexico,1954,49.0
Mexico,1955,50.3
Mexico,1956,51.4
Mexico,1957,52.4
Mexico,1958,53.3
Mexico,1959,54.2
Mexico,1960,55.0
Mexico,1961,55.8
Mexico,1962,56.6
Mexico,1963,57.3
Mexico,1964,57.9
Mexico,1965,58.5
Mexico,1966,59.0
Mexico,1967,59.4
Mexico,1968,59.8
Mexico,1969,60.3
Mexico,1970,60.7
Mexico,1971,61.2
Mexico,1972,61.6
Mexico,1973,62.1
Mexico,1974,62.5
Mexico,1975,62.8
Mexico,1976,63.1
Mexico,1977,63.4
Mexico,1978,63.8
Mexico,1979,64.2
Mexico,1980,64.7
Mexico,1981,65.3
Mexico,1982,66.0
Mexico,1983,66.6
Mexico,1984,67.3
Mexico,1985,67.9
Mexico,1986,68.4
Mexico,1987,68.8
Mexico,1988,69.3
Mexico,1989,69.6
Mexico,1990,70.0
Mexico,1991,70.3
Mexico,1992,70.6
Mexico,1993,70.9
Mexico,1994,71.3
Mexico,1995,71.6
Mexico,1996,72.0
Mexico,1997,72.4
Mexico,1998,72.8
Mexico,1999,73.2
Mexico,2000,73.6
Mexico,2001,73.9
Mexico,2002,74.1
Mexico,2003,74.3
Mexico,2004,74.4
Mexico,2005,74.4
Mexico,2006,74.3
Mexico,2007,74.2
Mexico,2008,74.2
Mexico,2009,74.1
Mexico,2010,74.2
Mexico,2011,74.4
Mexico,2012,74.6
Mexico,2013,74.7
Mexico,2014,74.8
Mexico,2015,74.7
Mexico,2016,74.4
Mexico,2017,74.1
Mexico,2018,74.0
Mexico,2019,74.2
Mexico,2020,70.1
Mexico,2021,70.2
Micronesia (country),1950,49.4
Micronesia (country),1951,49.6
Micronesia (country),1952,50.3
Micronesia (country),1953,51.1
Micronesia (country),1954,52.1
Micronesia (country),1955,52.7
Micronesia (country),1956,53.4
Micronesia (country),1957,54.1
Micronesia (country),1958,54.8
Micronesia (country),1959,55.5
Micronesia (country),1960,56.4
Micronesia (country),1961,57.1
Micronesia (country),1962,57.8
Micronesia (country),1963,58.2
Micronesia (country),1964,58.5
Micronesia (country),1965,59.1
Micronesia (country),1966,59.3
Micronesia (country),1967,59.9
Micronesia (country),1968,60.2
Micronesia (country),1969,60.7
Micronesia (country),1970,61.0
Micronesia (country),1971,61.5
Micronesia (country),1972,61.8
Micronesia (country),1973,62.1
Micronesia (country),1974,62.5
Micronesia (country),1975,62.8
Micronesia (country),1976,63.1
Micronesia (country),1977,63.4
Micronesia (country),1978,63.7
Micronesia (country),1979,63.8
Micronesia (country),1980,64.2
Micronesia (country),1981,64.5
Micronesia (country),1982,64.8
Micronesia (country),1983,65.3
Micronesia (country),1984,65.7
Micronesia (country),1985,66.0
Micronesia (country),1986,66.2
Micronesia (country),1987,66.3
Micronesia (country),1988,66.9
Micronesia (country),1989,67.1
Micronesia (country),1990,67.4
Micronesia (country),1991,67.6
Micronesia (country),1992,67.8
Micronesia (country),1993,68.1
Micronesia (country),1994,68.1
Micronesia (country),1995,68.6
Micronesia (country),1996,68.8
Micronesia (country),1997,69.2
Micronesia (country),1998,69.5
Micronesia (country),1999,69.7
Micronesia (country),2000,69.8
Micronesia (country),2001,70.5
Micronesia (country),2002,69.5
Micronesia (country),2003,70.8
Micronesia (country),2004,70.8
Micronesia (country),2005,70.9
Micronesia (country),2006,71.1
Micronesia (country),2007,71.1
Micronesia (country),2008,71.1
Micronesia (country),2009,71.1
Micronesia (country),2010,71.2
Micronesia (country),2011,71.3
Micronesia (country),2012,71.4
Micronesia (country),2013,71.5
Micronesia (country),2014,71.5
Micronesia (country),2015,71.4
Micronesia (country),2016,71.6
Micronesia (country),2017,71.5
Micronesia (country),2018,71.3
Micronesia (country),2019,71.1
Micronesia (country),2020,70.7
Micronesia (country),2021,70.7
Moldova,1950,56.1
Moldova,1951,56.4
Moldova,1952,57.0
Moldova,1953,57.5
Moldova,1954,58.0
Moldova,1955,58.6
Moldova,1956,59.1
Moldova,1957,59.6
Moldova,1958,60.1
Moldova,1959,60.6
Moldova,1960,61.1
Moldova,1961,61.4
Moldova,1962,61.9
Moldova,1963,62.4
Moldova,1964,62.8
Moldova,1965,63.2
Moldova,1966,63.4
Moldova,1967,63.6
Moldova,1968,63.7
Moldova,1969,63.9
Moldova,1970,63.9
Moldova,1971,63.8
Moldova,1972,63.9
Moldova,1973,64.2
Moldova,1974,64.2
Moldova,1975,64.3
Moldova,1976,64.5
Moldova,1977,64.5
Moldova,1978,64.5
Moldova,1979,64.8
Moldova,1980,65.2
Moldova,1981,65.6
Moldova,1982,66.2
Moldova,1983,65.7
Moldova,1984,65.7
Moldova,1985,65.7
Moldova,1986,67.6
Moldova,1987,68.1
Moldova,1988,68.2
Moldova,1989,68.7
Moldova,1990,68.1
Moldova,1991,67.0
Moldova,1992,67.0
Moldova,1993,66.5
Moldova,1994,65.1
Moldova,1995,65.1
Moldova,1996,64.2
Moldova,1997,65.2
Moldova,1998,65.5
Moldova,1999,65.6
Moldova,2000,66.4
Moldova,2001,66.8
Moldova,2002,66.9
Moldova,2003,67.4
Moldova,2004,67.9
Moldova,2005,68.2
Moldova,2006,68.5
Moldova,2007,68.9
Moldova,2008,69.4
Moldova,2009,69.6
Moldova,2010,69.4
Moldova,2011,69.2
Moldova,2012,69.1
Moldova,2013,69.1
Moldova,2014,69.0
Moldova,2015,69.2
Moldova,2016,69.9
Moldova,2017,70.5
Moldova,2018,70.5
Moldova,2019,70.9
Moldova,2020,70.2
Moldova,2021,68.8
Montserrat,1950,48.0
Montserrat,1951,48.6
Montserrat,1952,49.6
Montserrat,1953,50.5
Montserrat,1954,51.5
Montserrat,1955,52.3
Montserrat,1956,53.0
Montserrat,1957,53.5
Montserrat,1958,54.2
Montserrat,1959,55.2
Montserrat,1960,55.2
Montserrat,1961,56.7
Montserrat,1962,59.1
Montserrat,1963,60.2
Montserrat,1964,60.6
Montserrat,1965,60.6
Montserrat,1966,60.4
Montserrat,1967,60.9
Montserrat,1968,61.6
Montserrat,1969,62.7
Montserrat,1970,64.4
Montserrat,1971,65.3
Montserrat,1972,66.0
Montserrat,1973,66.9
Montserrat,1974,67.4
Montserrat,1975,67.7
Montserrat,1976,68.1
Montserrat,1977,68.5
Montserrat,1978,69.0
Montserrat,1979,69.5
Montserrat,1980,69.7
Montserrat,1981,69.8
Montserrat,1982,69.8
Montserrat,1983,70.0
Montserrat,1984,70.3
Montserrat,1985,70.9
Montserrat,1986,71.1
Montserrat,1987,71.4
Montserrat,1988,71.7
Montserrat,1989,68.7
Montserrat,1990,71.9
Montserrat,1991,72.1
Montserrat,1992,72.8
Montserrat,1993,73.6
Montserrat,1994,73.6
Montserrat,1995,74.2
Montserrat,1996,74.2
Montserrat,1997,64.3
Montserrat,1998,75.7
Montserrat,1999,76.3
Montserrat,2000,74.6
Montserrat,2001,74.3
Montserrat,2002,74.8
Montserrat,2003,76.4
Montserrat,2004,76.6
Montserrat,2005,73.9
Montserrat,2006,74.2
Montserrat,2007,74.3
Montserrat,2008,76.1
Montserrat,2009,74.3
Montserrat,2010,74.3
Montserrat,2011,74.4
Montserrat,2012,74.6
Montserrat,2013,74.7
Montserrat,2014,74.9
Montserrat,2015,75.0
Montserrat,2016,75.1
Montserrat,2017,75.2
Montserrat,2018,75.2
Montserrat,2019,75.4
Montserrat,2020,75.3
Montserrat,2021,75.6
New Caledonia,1950,48.6
New Caledonia,1951,49.1
New Caledonia,1952,50.0
New Caledonia,1953,50.7
New Caledonia,1954,51.5
New Caledonia,1955,52.1
New Caledonia,1956,52.9
New Caledonia,1957,53.5
New Caledonia,1958,54.2
New Caledonia,1959,54.8
New Caledonia,1960,55.4
New Caledonia,1961,56.0
New Caledonia,1962,56.5
New Caledonia,1963,57.1
New Caledonia,1964,57.6
New Caledonia,1965,58.2
New Caledonia,1966,58.8
New Caledonia,1967,59.4
New Caledonia,1968,59.9
New Caledonia,1969,60.5
New Caledonia,1970,61.1
New Caledonia,1971,61.6
New Caledonia,1972,62.1
